,Year,Month,Day,Hour,Minute,DHI,DNI
2010-03-22 15:00:00,2010,3,22,15,30,86,860
2010-03-22 16:00:00,2010,3,22,16,30,69,752
2010-03-22 17:00:00,2010,3,22,17,30,39,582
2010-03-22 18:00:00,2010,3,22,18,30,0,0
2010-03-22 19:00:00,2010,3,22,19,30,0,0
2010-03-22 20:00:00,2010,3,22,20,30,0,0
2010-03-22 21:00:00,2010,3,22,21,30,0,0
2010-03-22 22:00:00,2010,3,22,22,30,0,0
2010-03-22 23:00:00,2010,3,22,23,30,0,0
2010-03-23 00:00:00,2010,3,23,0,30,0,0
2010-03-23 01:00:00,2010,3,23,1,30,0,0
2010-03-23 02:00:00,2010,3,23,2,30,0,0
2010-03-23 03:00:00,2010,3,23,3,30,0,0
2010-03-23 04:00:00,2010,3,23,4,30,0,0
2010-03-23 05:00:00,2010,3,23,5,30,0,0
2010-03-23 06:00:00,2010,3,23,6,30,16,175
2010-03-23 07:00:00,2010,3,23,7,30,58,586
2010-03-23 08:00:00,2010,3,23,8,30,78,768
2010-03-23 09:00:00,2010,3,23,9,30,90,858
2010-03-23 10:00:00,2010,3,23,10,30,98,907
2010-03-23 11:00:00,2010,3,23,11,30,103,931
2010-03-23 12:00:00,2010,3,23,12,30,104,937
2010-03-23 13:00:00,2010,3,23,13,30,101,926
2010-03-23 14:00:00,2010,3,23,14,30,96,896
2010-03-23 15:00:00,2010,3,23,15,30,86,840
2010-03-23 16:00:00,2010,3,23,16,30,70,740
2010-03-23 17:00:00,2010,3,23,17,30,41,572
2010-03-23 18:00:00,2010,3,23,18,30,0,0
2010-03-23 19:00:00,2010,3,23,19,30,0,0
2010-03-23 20:00:00,2010,3,23,20,30,0,0
2010-03-23 21:00:00,2010,3,23,21,30,0,0
2010-03-23 22:00:00,2010,3,23,22,30,0,0
2010-03-23 23:00:00,2010,3,23,23,30,0,0
2010-03-24 00:00:00,2010,3,24,0,30,0,0
2010-03-24 01:00:00,2010,3,24,1,30,0,0
2010-03-24 02:00:00,2010,3,24,2,30,0,0
2010-03-24 03:00:00,2010,3,24,3,30,0,0
2010-03-24 04:00:00,2010,3,24,4,30,0,0
2010-03-24 05:00:00,2010,3,24,5,30,0,0
2010-03-24 06:00:00,2010,3,24,6,30,17,108
2010-03-24 07:00:00,2010,3,24,7,30,84,236
2010-03-24 08:00:00,2010,3,24,8,30,121,504
2010-03-24 09:00:00,2010,3,24,9,30,100,873
2010-03-24 10:00:00,2010,3,24,10,30,108,920
2010-03-24 11:00:00,2010,3,24,11,30,113,943
2010-03-24 12:00:00,2010,3,24,12,30,114,947
2010-03-24 13:00:00,2010,3,24,13,30,112,934
2010-03-24 14:00:00,2010,3,24,14,30,106,902
2010-03-24 15:00:00,2010,3,24,15,30,95,842
2010-03-24 16:00:00,2010,3,24,16,30,78,736
2010-03-24 17:00:00,2010,3,24,17,30,47,555
2010-03-24 18:00:00,2010,3,24,18,30,0,0
2010-03-24 19:00:00,2010,3,24,19,30,0,0
2010-03-24 20:00:00,2010,3,24,20,30,0,0
2010-03-24 21:00:00,2010,3,24,21,30,0,0
2010-03-24 22:00:00,2010,3,24,22,30,0,0
2010-03-24 23:00:00,2010,3,24,23,30,0,0
2010-03-25 00:00:00,2010,3,25,0,30,0,0
2010-03-25 01:00:00,2010,3,25,1,30,0,0
2010-03-25 02:00:00,2010,3,25,2,30,0,0
2010-03-25 03:00:00,2010,3,25,3,30,0,0
2010-03-25 04:00:00,2010,3,25,4,30,0,0
2010-03-25 05:00:00,2010,3,25,5,30,0,0
2010-03-25 06:00:00,2010,3,25,6,30,20,204
2010-03-25 07:00:00,2010,3,25,7,30,65,589
2010-03-25 08:00:00,2010,3,25,8,30,87,769
2010-03-25 09:00:00,2010,3,25,9,30,101,861
2010-03-25 10:00:00,2010,3,25,10,30,110,913
2010-03-25 11:00:00,2010,3,25,11,30,115,938
2010-03-25 12:00:00,2010,3,25,12,30,116,944
2010-03-25 13:00:00,2010,3,25,13,30,113,932
2010-03-25 14:00:00,2010,3,25,14,30,107,900
2010-03-25 15:00:00,2010,3,25,15,30,97,841
2010-03-25 16:00:00,2010,3,25,16,30,80,735
2010-03-25 17:00:00,2010,3,25,17,30,49,554
2010-03-25 18:00:00,2010,3,25,18,30,0,0
2010-03-25 19:00:00,2010,3,25,19,30,0,0
2010-03-25 20:00:00,2010,3,25,20,30,0,0
2010-03-25 21:00:00,2010,3,25,21,30,0,0
2010-03-25 22:00:00,2010,3,25,22,30,0,0
2010-03-25 23:00:00,2010,3,25,23,30,0,0
2010-03-26 00:00:00,2010,3,26,0,30,0,0
2010-03-26 01:00:00,2010,3,26,1,30,0,0
2010-03-26 02:00:00,2010,3,26,2,30,0,0
2010-03-26 03:00:00,2010,3,26,3,30,0,0
2010-03-26 04:00:00,2010,3,26,4,30,0,0
2010-03-26 05:00:00,2010,3,26,5,30,0,0
2010-03-26 06:00:00,2010,3,26,6,30,22,220
2010-03-26 07:00:00,2010,3,26,7,30,89,233
2010-03-26 08:00:00,2010,3,26,8,30,88,761
2010-03-26 09:00:00,2010,3,26,9,30,101,848
2010-03-26 10:00:00,2010,3,26,10,30,110,894
2010-03-26 11:00:00,2010,3,26,11,30,247,555
2010-03-26 12:00:00,2010,3,26,12,30,116,917
2010-03-26 13:00:00,2010,3,26,13,30,113,903
2010-03-26 14:00:00,2010,3,26,14,30,258,370
2010-03-26 15:00:00,2010,3,26,15,30,211,273
2010-03-26 16:00:00,2010,3,26,16,30,138,230
2010-03-26 17:00:00,2010,3,26,17,30,62,0
2010-03-26 18:00:00,2010,3,26,18,30,0,0
2010-03-26 19:00:00,2010,3,26,19,30,0,0
2010-03-26 20:00:00,2010,3,26,20,30,0,0
2010-03-26 21:00:00,2010,3,26,21,30,0,0
2010-03-26 22:00:00,2010,3,26,22,30,0,0
2010-03-26 23:00:00,2010,3,26,23,30,0,0
2010-03-27 00:00:00,2010,3,27,0,30,0,0
2010-03-27 01:00:00,2010,3,27,1,30,0,0
2010-03-27 02:00:00,2010,3,27,2,30,0,0
2010-03-27 03:00:00,2010,3,27,3,30,0,0
2010-03-27 04:00:00,2010,3,27,4,30,0,0
2010-03-27 05:00:00,2010,3,27,5,30,0,0
2010-03-27 06:00:00,2010,3,27,6,30,2,0
2010-03-27 07:00:00,2010,3,27,7,30,18,0
2010-03-27 08:00:00,2010,3,27,8,30,179,141
2010-03-27 09:00:00,2010,3,27,9,30,256,179
2010-03-27 10:00:00,2010,3,27,10,30,299,306
2010-03-27 11:00:00,2010,3,27,11,30,348,244
2010-03-27 12:00:00,2010,3,27,12,30,358,237
2010-03-27 13:00:00,2010,3,27,13,30,326,77
2010-03-27 14:00:00,2010,3,27,14,30,236,21
2010-03-27 15:00:00,2010,3,27,15,30,169,4
2010-03-27 16:00:00,2010,3,27,16,30,52,0
2010-03-27 17:00:00,2010,3,27,17,30,61,0
2010-03-27 18:00:00,2010,3,27,18,30,0,0
2010-03-27 19:00:00,2010,3,27,19,30,0,0
2010-03-27 20:00:00,2010,3,27,20,30,0,0
2010-03-27 21:00:00,2010,3,27,21,30,0,0
2010-03-27 22:00:00,2010,3,27,22,30,0,0
2010-03-27 23:00:00,2010,3,27,23,30,0,0
2010-03-28 00:00:00,2010,3,28,0,30,0,0
2010-03-28 01:00:00,2010,3,28,1,30,0,0
2010-03-28 02:00:00,2010,3,28,2,30,0,0
2010-03-28 03:00:00,2010,3,28,3,30,0,0
2010-03-28 04:00:00,2010,3,28,4,30,0,0
2010-03-28 05:00:00,2010,3,28,5,30,0,0
2010-03-28 06:00:00,2010,3,28,6,30,25,245
2010-03-28 07:00:00,2010,3,28,7,30,69,590
2010-03-28 08:00:00,2010,3,28,8,30,91,758
2010-03-28 09:00:00,2010,3,28,9,30,105,847
2010-03-28 10:00:00,2010,3,28,10,30,114,896
2010-03-28 11:00:00,2010,3,28,11,30,119,920
2010-03-28 12:00:00,2010,3,28,12,30,120,925
2010-03-28 13:00:00,2010,3,28,13,30,118,914
2010-03-28 14:00:00,2010,3,28,14,30,111,882
2010-03-28 15:00:00,2010,3,28,15,30,101,823
2010-03-28 16:00:00,2010,3,28,16,30,84,720
2010-03-28 17:00:00,2010,3,28,17,30,54,538
2010-03-28 18:00:00,2010,3,28,18,30,0,0
2010-03-28 19:00:00,2010,3,28,19,30,0,0
2010-03-28 20:00:00,2010,3,28,20,30,0,0
2010-03-28 21:00:00,2010,3,28,21,30,0,0
2010-03-28 22:00:00,2010,3,28,22,30,0,0
2010-03-28 23:00:00,2010,3,28,23,30,0,0
2010-03-29 00:00:00,2010,3,29,0,30,0,0
2010-03-29 01:00:00,2010,3,29,1,30,0,0
2010-03-29 02:00:00,2010,3,29,2,30,0,0
2010-03-29 03:00:00,2010,3,29,3,30,0,0
2010-03-29 04:00:00,2010,3,29,4,30,0,0
2010-03-29 05:00:00,2010,3,29,5,30,0,0
2010-03-29 06:00:00,2010,3,29,6,30,28,175
2010-03-29 07:00:00,2010,3,29,7,30,73,582
2010-03-29 08:00:00,2010,3,29,8,30,157,379
2010-03-29 09:00:00,2010,3,29,9,30,112,831
2010-03-29 10:00:00,2010,3,29,10,30,121,876
2010-03-29 11:00:00,2010,3,29,11,30,126,898
2010-03-29 12:00:00,2010,3,29,12,30,240,613
2010-03-29 13:00:00,2010,3,29,13,30,125,887
2010-03-29 14:00:00,2010,3,29,14,30,118,852
2010-03-29 15:00:00,2010,3,29,15,30,107,788
2010-03-29 16:00:00,2010,3,29,16,30,89,678
2010-03-29 17:00:00,2010,3,29,17,30,58,485
2010-03-29 18:00:00,2010,3,29,18,30,0,0
2010-03-29 19:00:00,2010,3,29,19,30,0,0
2010-03-29 20:00:00,2010,3,29,20,30,0,0
2010-03-29 21:00:00,2010,3,29,21,30,0,0
2010-03-29 22:00:00,2010,3,29,22,30,0,0
2010-03-29 23:00:00,2010,3,29,23,30,0,0
2010-03-30 00:00:00,2010,3,30,0,30,0,0
2010-03-30 01:00:00,2010,3,30,1,30,0,0
2010-03-30 02:00:00,2010,3,30,2,30,0,0
2010-03-30 03:00:00,2010,3,30,3,30,0,0
2010-03-30 04:00:00,2010,3,30,4,30,0,0
2010-03-30 05:00:00,2010,3,30,5,30,0,0
2010-03-30 06:00:00,2010,3,30,6,30,5,0
2010-03-30 07:00:00,2010,3,30,7,30,9,0
2010-03-30 08:00:00,2010,3,30,8,30,106,613
2010-03-30 09:00:00,2010,3,30,9,30,227,401
2010-03-30 10:00:00,2010,3,30,10,30,240,515
2010-03-30 11:00:00,2010,3,30,11,30,286,473
2010-03-30 12:00:00,2010,3,30,12,30,274,528
2010-03-30 13:00:00,2010,3,30,13,30,319,354
2010-03-30 14:00:00,2010,3,30,14,30,299,201
2010-03-30 15:00:00,2010,3,30,15,30,138,0
2010-03-30 16:00:00,2010,3,30,16,30,91,0
2010-03-30 17:00:00,2010,3,30,17,30,52,0
2010-03-30 18:00:00,2010,3,30,18,30,0,0
2010-03-30 19:00:00,2010,3,30,19,30,0,0
2010-03-30 20:00:00,2010,3,30,20,30,0,0
2010-03-30 21:00:00,2010,3,30,21,30,0,0
2010-03-30 22:00:00,2010,3,30,22,30,0,0
2010-03-30 23:00:00,2010,3,30,23,30,0,0
2010-03-31 00:00:00,2010,3,31,0,30,0,0
2010-03-31 01:00:00,2010,3,31,1,30,0,0
2010-03-31 02:00:00,2010,3,31,2,30,0,0
2010-03-31 03:00:00,2010,3,31,3,30,0,0
2010-03-31 04:00:00,2010,3,31,4,30,0,0
2010-03-31 05:00:00,2010,3,31,5,30,0,0
2010-03-31 06:00:00,2010,3,31,6,30,31,53
2010-03-31 07:00:00,2010,3,31,7,30,99,268
2010-03-31 08:00:00,2010,3,31,8,30,160,391
2010-03-31 09:00:00,2010,3,31,9,30,238,369
2010-03-31 10:00:00,2010,3,31,10,30,320,262
2010-03-31 11:00:00,2010,3,31,11,30,350,296
2010-03-31 12:00:00,2010,3,31,12,30,299,461
2010-03-31 13:00:00,2010,3,31,13,30,338,284
2010-03-31 14:00:00,2010,3,31,14,30,186,613
2010-03-31 15:00:00,2010,3,31,15,30,193,414
2010-03-31 16:00:00,2010,3,31,16,30,112,469
2010-03-31 17:00:00,2010,3,31,17,30,55,411
2010-03-31 18:00:00,2010,3,31,18,30,0,0
2010-03-31 19:00:00,2010,3,31,19,30,0,0
2010-03-31 20:00:00,2010,3,31,20,30,0,0
2010-03-31 21:00:00,2010,3,31,21,30,0,0
2010-03-31 22:00:00,2010,3,31,22,30,0,0
2010-03-31 23:00:00,2010,3,31,23,30,0,0
2010-04-01 00:00:00,2010,4,1,0,30,0,0
2010-04-01 01:00:00,2010,4,1,1,30,0,0
2010-04-01 02:00:00,2010,4,1,2,30,0,0
2010-04-01 03:00:00,2010,4,1,3,30,0,0
2010-04-01 04:00:00,2010,4,1,4,30,0,0
2010-04-01 05:00:00,2010,4,1,5,30,0,0
2010-04-01 06:00:00,2010,4,1,6,30,31,29
2010-04-01 07:00:00,2010,4,1,7,30,109,136
2010-04-01 08:00:00,2010,4,1,8,30,171,346
2010-04-01 09:00:00,2010,4,1,9,30,104,804
2010-04-01 10:00:00,2010,4,1,10,30,273,439
2010-04-01 11:00:00,2010,4,1,11,30,349,311
2010-04-01 12:00:00,2010,4,1,12,30,348,344
2010-04-01 13:00:00,2010,4,1,13,30,332,321
2010-04-01 14:00:00,2010,4,1,14,30,299,239
2010-04-01 15:00:00,2010,4,1,15,30,225,267
2010-04-01 16:00:00,2010,4,1,16,30,150,231
2010-04-01 17:00:00,2010,4,1,17,30,72,213
2010-04-01 18:00:00,2010,4,1,18,30,0,0
2010-04-01 19:00:00,2010,4,1,19,30,0,0
2010-04-01 20:00:00,2010,4,1,20,30,0,0
2010-04-01 21:00:00,2010,4,1,21,30,0,0
2010-04-01 22:00:00,2010,4,1,22,30,0,0
2010-04-01 23:00:00,2010,4,1,23,30,0,0
2010-04-02 00:00:00,2010,4,2,0,30,0,0
2010-04-02 01:00:00,2010,4,2,1,30,0,0
2010-04-02 02:00:00,2010,4,2,2,30,0,0
2010-04-02 03:00:00,2010,4,2,3,30,0,0
2010-04-02 04:00:00,2010,4,2,4,30,0,0
2010-04-02 05:00:00,2010,4,2,5,30,0,0
2010-04-02 06:00:00,2010,4,2,6,30,20,0
2010-04-02 07:00:00,2010,4,2,7,30,74,0
2010-04-02 08:00:00,2010,4,2,8,30,166,22
2010-04-02 09:00:00,2010,4,2,9,30,235,33
2010-04-02 10:00:00,2010,4,2,10,30,86,0
2010-04-02 11:00:00,2010,4,2,11,30,36,0
2010-04-02 12:00:00,2010,4,2,12,30,66,0
2010-04-02 13:00:00,2010,4,2,13,30,148,0
2010-04-02 14:00:00,2010,4,2,14,30,302,234
2010-04-02 15:00:00,2010,4,2,15,30,118,0
2010-04-02 16:00:00,2010,4,2,16,30,45,0
2010-04-02 17:00:00,2010,4,2,17,30,29,0
2010-04-02 18:00:00,2010,4,2,18,30,0,0
2010-04-02 19:00:00,2010,4,2,19,30,0,0
2010-04-02 20:00:00,2010,4,2,20,30,0,0
2010-04-02 21:00:00,2010,4,2,21,30,0,0
2010-04-02 22:00:00,2010,4,2,22,30,0,0
2010-04-02 23:00:00,2010,4,2,23,30,0,0
2010-04-03 00:00:00,2010,4,3,0,30,0,0
2010-04-03 01:00:00,2010,4,3,1,30,0,0
2010-04-03 02:00:00,2010,4,3,2,30,0,0
2010-04-03 03:00:00,2010,4,3,3,30,0,0
2010-04-03 04:00:00,2010,4,3,4,30,0,0
2010-04-03 05:00:00,2010,4,3,5,30,0,0
2010-04-03 06:00:00,2010,4,3,6,30,40,283
2010-04-03 07:00:00,2010,4,3,7,30,75,620
2010-04-03 08:00:00,2010,4,3,8,30,97,773
2010-04-03 09:00:00,2010,4,3,9,30,111,854
2010-04-03 10:00:00,2010,4,3,10,30,120,898
2010-04-03 11:00:00,2010,4,3,11,30,124,918
2010-04-03 12:00:00,2010,4,3,12,30,125,920
2010-04-03 13:00:00,2010,4,3,13,30,123,905
2010-04-03 14:00:00,2010,4,3,14,30,106,0
2010-04-03 15:00:00,2010,4,3,15,30,239,132
2010-04-03 16:00:00,2010,4,3,16,30,159,142
2010-04-03 17:00:00,2010,4,3,17,30,77,182
2010-04-03 18:00:00,2010,4,3,18,30,0,0
2010-04-03 19:00:00,2010,4,3,19,30,0,0
2010-04-03 20:00:00,2010,4,3,20,30,0,0
2010-04-03 21:00:00,2010,4,3,21,30,0,0
2010-04-03 22:00:00,2010,4,3,22,30,0,0
2010-04-03 23:00:00,2010,4,3,23,30,0,0
2010-04-04 00:00:00,2010,4,4,0,30,0,0
2010-04-04 01:00:00,2010,4,4,1,30,0,0
2010-04-04 02:00:00,2010,4,4,2,30,0,0
2010-04-04 03:00:00,2010,4,4,3,30,0,0
2010-04-04 04:00:00,2010,4,4,4,30,0,0
2010-04-04 05:00:00,2010,4,4,5,30,0,0
2010-04-04 06:00:00,2010,4,4,6,30,41,291
2010-04-04 07:00:00,2010,4,4,7,30,108,271
2010-04-04 08:00:00,2010,4,4,8,30,98,766
2010-04-04 09:00:00,2010,4,4,9,30,112,846
2010-04-04 10:00:00,2010,4,4,10,30,121,889
2010-04-04 11:00:00,2010,4,4,11,30,126,908
2010-04-04 12:00:00,2010,4,4,12,30,274,557
2010-04-04 13:00:00,2010,4,4,13,30,124,893
2010-04-04 14:00:00,2010,4,4,14,30,251,454
2010-04-04 15:00:00,2010,4,4,15,30,227,287
2010-04-04 16:00:00,2010,4,4,16,30,138,356
2010-04-04 17:00:00,2010,4,4,17,30,81,46
2010-04-04 18:00:00,2010,4,4,18,30,0,0
2010-04-04 19:00:00,2010,4,4,19,30,0,0
2010-04-04 20:00:00,2010,4,4,20,30,0,0
2010-04-04 21:00:00,2010,4,4,21,30,0,0
2010-04-04 22:00:00,2010,4,4,22,30,0,0
2010-04-04 23:00:00,2010,4,4,23,30,0,0
2010-04-05 00:00:00,2010,4,5,0,30,0,0
2010-04-05 01:00:00,2010,4,5,1,30,0,0
2010-04-05 02:00:00,2010,4,5,2,30,0,0
2010-04-05 03:00:00,2010,4,5,3,30,0,0
2010-04-05 04:00:00,2010,4,5,4,30,0,0
2010-04-05 05:00:00,2010,4,5,5,30,0,0
2010-04-05 06:00:00,2010,4,5,6,30,43,305
2010-04-05 07:00:00,2010,4,5,7,30,118,104
2010-04-05 08:00:00,2010,4,5,8,30,175,375
2010-04-05 09:00:00,2010,4,5,9,30,205,13
2010-04-05 10:00:00,2010,4,5,10,30,122,873
2010-04-05 11:00:00,2010,4,5,11,30,354,68
2010-04-05 12:00:00,2010,4,5,12,30,276,18
2010-04-05 13:00:00,2010,4,5,13,30,314,41
2010-04-05 14:00:00,2010,4,5,14,30,260,29
2010-04-05 15:00:00,2010,4,5,15,30,243,138
2010-04-05 16:00:00,2010,4,5,16,30,82,0
2010-04-05 17:00:00,2010,4,5,17,30,32,0
2010-04-05 18:00:00,2010,4,5,18,30,0,0
2010-04-05 19:00:00,2010,4,5,19,30,0,0
2010-04-05 20:00:00,2010,4,5,20,30,0,0
2010-04-05 21:00:00,2010,4,5,21,30,0,0
2010-04-05 22:00:00,2010,4,5,22,30,0,0
2010-04-05 23:00:00,2010,4,5,23,30,0,0
2010-04-06 00:00:00,2010,4,6,0,30,0,0
2010-04-06 01:00:00,2010,4,6,1,30,0,0
2010-04-06 02:00:00,2010,4,6,2,30,0,0
2010-04-06 03:00:00,2010,4,6,3,30,0,0
2010-04-06 04:00:00,2010,4,6,4,30,0,0
2010-04-06 05:00:00,2010,4,6,5,30,0,0
2010-04-06 06:00:00,2010,4,6,6,30,24,0
2010-04-06 07:00:00,2010,4,6,7,30,14,0
2010-04-06 08:00:00,2010,4,6,8,30,99,728
2010-04-06 09:00:00,2010,4,6,9,30,180,6
2010-04-06 10:00:00,2010,4,6,10,30,36,0
2010-04-06 11:00:00,2010,4,6,11,30,22,0
2010-04-06 12:00:00,2010,4,6,12,30,37,0
2010-04-06 13:00:00,2010,4,6,13,30,19,0
2010-04-06 14:00:00,2010,4,6,14,30,30,0
2010-04-06 15:00:00,2010,4,6,15,30,66,0
2010-04-06 16:00:00,2010,4,6,16,30,31,0
2010-04-06 17:00:00,2010,4,6,17,30,6,0
2010-04-06 18:00:00,2010,4,6,18,30,0,0
2010-04-06 19:00:00,2010,4,6,19,30,0,0
2010-04-06 20:00:00,2010,4,6,20,30,0,0
2010-04-06 21:00:00,2010,4,6,21,30,0,0
2010-04-06 22:00:00,2010,4,6,22,30,0,0
2010-04-06 23:00:00,2010,4,6,23,30,0,0
2010-04-07 00:00:00,2010,4,7,0,30,0,0
2010-04-07 01:00:00,2010,4,7,1,30,0,0
2010-04-07 02:00:00,2010,4,7,2,30,0,0
2010-04-07 03:00:00,2010,4,7,3,30,0,0
2010-04-07 04:00:00,2010,4,7,4,30,0,0
2010-04-07 05:00:00,2010,4,7,5,30,0,0
2010-04-07 06:00:00,2010,4,7,6,30,44,133
2010-04-07 07:00:00,2010,4,7,7,30,102,381
2010-04-07 08:00:00,2010,4,7,8,30,104,777
2010-04-07 09:00:00,2010,4,7,9,30,118,851
2010-04-07 10:00:00,2010,4,7,10,30,127,891
2010-04-07 11:00:00,2010,4,7,11,30,131,909
2010-04-07 12:00:00,2010,4,7,12,30,133,911
2010-04-07 13:00:00,2010,4,7,13,30,130,897
2010-04-07 14:00:00,2010,4,7,14,30,123,864
2010-04-07 15:00:00,2010,4,7,15,30,112,807
2010-04-07 16:00:00,2010,4,7,16,30,165,142
2010-04-07 17:00:00,2010,4,7,17,30,68,372
2010-04-07 18:00:00,2010,4,7,18,30,0,0
2010-04-07 19:00:00,2010,4,7,19,30,0,0
2010-04-07 20:00:00,2010,4,7,20,30,0,0
2010-04-07 21:00:00,2010,4,7,21,30,0,0
2010-04-07 22:00:00,2010,4,7,22,30,0,0
2010-04-07 23:00:00,2010,4,7,23,30,0,0
2010-04-08 00:00:00,2010,4,8,0,30,0,0
2010-04-08 01:00:00,2010,4,8,1,30,0,0
2010-04-08 02:00:00,2010,4,8,2,30,0,0
2010-04-08 03:00:00,2010,4,8,3,30,0,0
2010-04-08 04:00:00,2010,4,8,4,30,0,0
2010-04-08 05:00:00,2010,4,8,5,30,0,0
2010-04-08 06:00:00,2010,4,8,6,30,48,349
2010-04-08 07:00:00,2010,4,8,7,30,84,641
2010-04-08 08:00:00,2010,4,8,8,30,214,231
2010-04-08 09:00:00,2010,4,8,9,30,290,243
2010-04-08 10:00:00,2010,4,8,10,30,324,333
2010-04-08 11:00:00,2010,4,8,11,30,134,922
2010-04-08 12:00:00,2010,4,8,12,30,135,925
2010-04-08 13:00:00,2010,4,8,13,30,133,911
2010-04-08 14:00:00,2010,4,8,14,30,126,880
2010-04-08 15:00:00,2010,4,8,15,30,115,823
2010-04-08 16:00:00,2010,4,8,16,30,98,726
2010-04-08 17:00:00,2010,4,8,17,30,69,554
2010-04-08 18:00:00,2010,4,8,18,30,0,0
2010-04-08 19:00:00,2010,4,8,19,30,0,0
2010-04-08 20:00:00,2010,4,8,20,30,0,0
2010-04-08 21:00:00,2010,4,8,21,30,0,0
2010-04-08 22:00:00,2010,4,8,22,30,0,0
2010-04-08 23:00:00,2010,4,8,23,30,0,0
2010-04-09 00:00:00,2010,4,9,0,30,0,0
2010-04-09 01:00:00,2010,4,9,1,30,0,0
2010-04-09 02:00:00,2010,4,9,2,30,0,0
2010-04-09 03:00:00,2010,4,9,3,30,0,0
2010-04-09 04:00:00,2010,4,9,4,30,0,0
2010-04-09 05:00:00,2010,4,9,5,30,0,0
2010-04-09 06:00:00,2010,4,9,6,30,50,363
2010-04-09 07:00:00,2010,4,9,7,30,85,642
2010-04-09 08:00:00,2010,4,9,8,30,106,775
2010-04-09 09:00:00,2010,4,9,9,30,120,846
2010-04-09 10:00:00,2010,4,9,10,30,129,884
2010-04-09 11:00:00,2010,4,9,11,30,134,899
2010-04-09 12:00:00,2010,4,9,12,30,135,896
2010-04-09 13:00:00,2010,4,9,13,30,132,878
2010-04-09 14:00:00,2010,4,9,14,30,125,842
2010-04-09 15:00:00,2010,4,9,15,30,114,782
2010-04-09 16:00:00,2010,4,9,16,30,97,681
2010-04-09 17:00:00,2010,4,9,17,30,88,119
2010-04-09 18:00:00,2010,4,9,18,30,0,0
2010-04-09 19:00:00,2010,4,9,19,30,0,0
2010-04-09 20:00:00,2010,4,9,20,30,0,0
2010-04-09 21:00:00,2010,4,9,21,30,0,0
2010-04-09 22:00:00,2010,4,9,22,30,0,0
2010-04-09 23:00:00,2010,4,9,23,30,0,0
2010-04-10 00:00:00,2010,4,10,0,30,0,0
2010-04-10 01:00:00,2010,4,10,1,30,0,0
2010-04-10 02:00:00,2010,4,10,2,30,0,0
2010-04-10 03:00:00,2010,4,10,3,30,0,0
2010-04-10 04:00:00,2010,4,10,4,30,0,0
2010-04-10 05:00:00,2010,4,10,5,30,0,0
2010-04-10 06:00:00,2010,4,10,6,30,35,0
2010-04-10 07:00:00,2010,4,10,7,30,40,0
2010-04-10 08:00:00,2010,4,10,8,30,215,178
2010-04-10 09:00:00,2010,4,10,9,30,285,90
2010-04-10 10:00:00,2010,4,10,10,30,131,876
2010-04-10 11:00:00,2010,4,10,11,30,136,900
2010-04-10 12:00:00,2010,4,10,12,30,137,908
2010-04-10 13:00:00,2010,4,10,13,30,249,590
2010-04-10 14:00:00,2010,4,10,14,30,161,711
2010-04-10 15:00:00,2010,4,10,15,30,118,817
2010-04-10 16:00:00,2010,4,10,16,30,100,721
2010-04-10 17:00:00,2010,4,10,17,30,72,550
2010-04-10 18:00:00,2010,4,10,18,30,0,0
2010-04-10 19:00:00,2010,4,10,19,30,0,0
2010-04-10 20:00:00,2010,4,10,20,30,0,0
2010-04-10 21:00:00,2010,4,10,21,30,0,0
2010-04-10 22:00:00,2010,4,10,22,30,0,0
2010-04-10 23:00:00,2010,4,10,23,30,0,0
2010-04-11 00:00:00,2010,4,11,0,30,0,0
2010-04-11 01:00:00,2010,4,11,1,30,0,0
2010-04-11 02:00:00,2010,4,11,2,30,0,0
2010-04-11 03:00:00,2010,4,11,3,30,0,0
2010-04-11 04:00:00,2010,4,11,4,30,0,0
2010-04-11 05:00:00,2010,4,11,5,30,0,0
2010-04-11 06:00:00,2010,4,11,6,30,53,381
2010-04-11 07:00:00,2010,4,11,7,30,88,649
2010-04-11 08:00:00,2010,4,11,8,30,109,779
2010-04-11 09:00:00,2010,4,11,9,30,124,850
2010-04-11 10:00:00,2010,4,11,10,30,133,889
2010-04-11 11:00:00,2010,4,11,11,30,138,906
2010-04-11 12:00:00,2010,4,11,12,30,139,906
2010-04-11 13:00:00,2010,4,11,13,30,268,538
2010-04-11 14:00:00,2010,4,11,14,30,129,855
2010-04-11 15:00:00,2010,4,11,15,30,118,796
2010-04-11 16:00:00,2010,4,11,16,30,161,39
2010-04-11 17:00:00,2010,4,11,17,30,72,526
2010-04-11 18:00:00,2010,4,11,18,30,0,0
2010-04-11 19:00:00,2010,4,11,19,30,0,0
2010-04-11 20:00:00,2010,4,11,20,30,0,0
2010-04-11 21:00:00,2010,4,11,21,30,0,0
2010-04-11 22:00:00,2010,4,11,22,30,0,0
2010-04-11 23:00:00,2010,4,11,23,30,0,0
2010-04-12 00:00:00,2010,4,12,0,30,0,0
2010-04-12 01:00:00,2010,4,12,1,30,0,0
2010-04-12 02:00:00,2010,4,12,2,30,0,0
2010-04-12 03:00:00,2010,4,12,3,30,0,0
2010-04-12 04:00:00,2010,4,12,4,30,0,0
2010-04-12 05:00:00,2010,4,12,5,30,0,0
2010-04-12 06:00:00,2010,4,12,6,30,55,102
2010-04-12 07:00:00,2010,4,12,7,30,88,0
2010-04-12 08:00:00,2010,4,12,8,30,219,118
2010-04-12 09:00:00,2010,4,12,9,30,298,140
