,Year,Month,Day,Hour,Minute,DHI,DNI
2011-02-17 03:00:00,2011,2,17,3,30,0,0
2011-02-17 04:00:00,2011,2,17,4,30,0,0
2011-02-17 05:00:00,2011,2,17,5,30,0,0
2011-02-17 06:00:00,2011,2,17,6,30,0,0
2011-02-17 07:00:00,2011,2,17,7,30,9,0
2011-02-17 08:00:00,2011,2,17,8,30,25,0
2011-02-17 09:00:00,2011,2,17,9,30,29,0
2011-02-17 10:00:00,2011,2,17,10,30,85,0
2011-02-17 11:00:00,2011,2,17,11,30,126,0
2011-02-17 12:00:00,2011,2,17,12,30,146,0
2011-02-17 13:00:00,2011,2,17,13,30,168,3
2011-02-17 14:00:00,2011,2,17,14,30,187,52
2011-02-17 15:00:00,2011,2,17,15,30,71,758
2011-02-17 16:00:00,2011,2,17,16,30,48,609
2011-02-17 17:00:00,2011,2,17,17,30,0,0
2011-02-17 18:00:00,2011,2,17,18,30,0,0
2011-02-17 19:00:00,2011,2,17,19,30,0,0
2011-02-17 20:00:00,2011,2,17,20,30,0,0
2011-02-17 21:00:00,2011,2,17,21,30,0,0
2011-02-17 22:00:00,2011,2,17,22,30,0,0
2011-02-17 23:00:00,2011,2,17,23,30,0,0
2011-02-18 00:00:00,2011,2,18,0,30,0,0
2011-02-18 01:00:00,2011,2,18,1,30,0,0
2011-02-18 02:00:00,2011,2,18,2,30,0,0
2011-02-18 03:00:00,2011,2,18,3,30,0,0
2011-02-18 04:00:00,2011,2,18,4,30,0,0
2011-02-18 05:00:00,2011,2,18,5,30,0,0
2011-02-18 06:00:00,2011,2,18,6,30,0,0
2011-02-18 07:00:00,2011,2,18,7,30,17,203
2011-02-18 08:00:00,2011,2,18,8,30,59,615
2011-02-18 09:00:00,2011,2,18,9,30,77,791
2011-02-18 10:00:00,2011,2,18,10,30,89,875
2011-02-18 11:00:00,2011,2,18,11,30,95,917
2011-02-18 12:00:00,2011,2,18,12,30,97,930
2011-02-18 13:00:00,2011,2,18,13,30,94,918
2011-02-18 14:00:00,2011,2,18,14,30,87,878
2011-02-18 15:00:00,2011,2,18,15,30,74,799
2011-02-18 16:00:00,2011,2,18,16,30,50,658
2011-02-18 17:00:00,2011,2,18,17,30,0,0
2011-02-18 18:00:00,2011,2,18,18,30,0,0
2011-02-18 19:00:00,2011,2,18,19,30,0,0
2011-02-18 20:00:00,2011,2,18,20,30,0,0
2011-02-18 21:00:00,2011,2,18,21,30,0,0
2011-02-18 22:00:00,2011,2,18,22,30,0,0
2011-02-18 23:00:00,2011,2,18,23,30,0,0
2011-02-19 00:00:00,2011,2,19,0,30,0,0
2011-02-19 01:00:00,2011,2,19,1,30,0,0
2011-02-19 02:00:00,2011,2,19,2,30,0,0
2011-02-19 03:00:00,2011,2,19,3,30,0,0
2011-02-19 04:00:00,2011,2,19,4,30,0,0
2011-02-19 05:00:00,2011,2,19,5,30,0,0
2011-02-19 06:00:00,2011,2,19,6,30,0,0
2011-02-19 07:00:00,2011,2,19,7,30,18,214
2011-02-19 08:00:00,2011,2,19,8,30,83,213
2011-02-19 09:00:00,2011,2,19,9,30,146,228
2011-02-19 10:00:00,2011,2,19,10,30,201,71
2011-02-19 11:00:00,2011,2,19,11,30,246,160
2011-02-19 12:00:00,2011,2,19,12,30,96,902
2011-02-19 13:00:00,2011,2,19,13,30,242,144
2011-02-19 14:00:00,2011,2,19,14,30,129,0
2011-02-19 15:00:00,2011,2,19,15,30,143,81
2011-02-19 16:00:00,2011,2,19,16,30,51,630
2011-02-19 17:00:00,2011,2,19,17,30,0,0
2011-02-19 18:00:00,2011,2,19,18,30,0,0
2011-02-19 19:00:00,2011,2,19,19,30,0,0
2011-02-19 20:00:00,2011,2,19,20,30,0,0
2011-02-19 21:00:00,2011,2,19,21,30,0,0
2011-02-19 22:00:00,2011,2,19,22,30,0,0
2011-02-19 23:00:00,2011,2,19,23,30,0,0
2011-02-20 00:00:00,2011,2,20,0,30,0,0
2011-02-20 01:00:00,2011,2,20,1,30,0,0
2011-02-20 02:00:00,2011,2,20,2,30,0,0
2011-02-20 03:00:00,2011,2,20,3,30,0,0
2011-02-20 04:00:00,2011,2,20,4,30,0,0
2011-02-20 05:00:00,2011,2,20,5,30,0,0
2011-02-20 06:00:00,2011,2,20,6,30,0,0
2011-02-20 07:00:00,2011,2,20,7,30,7,0
2011-02-20 08:00:00,2011,2,20,8,30,28,0
2011-02-20 09:00:00,2011,2,20,9,30,51,0
2011-02-20 10:00:00,2011,2,20,10,30,34,0
2011-02-20 11:00:00,2011,2,20,11,30,58,0
2011-02-20 12:00:00,2011,2,20,12,30,60,0
2011-02-20 13:00:00,2011,2,20,13,30,40,0
2011-02-20 14:00:00,2011,2,20,14,30,32,0
2011-02-20 15:00:00,2011,2,20,15,30,7,0
2011-02-20 16:00:00,2011,2,20,16,30,21,0
2011-02-20 17:00:00,2011,2,20,17,30,0,0
2011-02-20 18:00:00,2011,2,20,18,30,0,0
2011-02-20 19:00:00,2011,2,20,19,30,0,0
2011-02-20 20:00:00,2011,2,20,20,30,0,0
2011-02-20 21:00:00,2011,2,20,21,30,0,0
2011-02-20 22:00:00,2011,2,20,22,30,0,0
2011-02-20 23:00:00,2011,2,20,23,30,0,0
2011-02-21 00:00:00,2011,2,21,0,30,0,0
2011-02-21 01:00:00,2011,2,21,1,30,0,0
2011-02-21 02:00:00,2011,2,21,2,30,0,0
2011-02-21 03:00:00,2011,2,21,3,30,0,0
2011-02-21 04:00:00,2011,2,21,4,30,0,0
2011-02-21 05:00:00,2011,2,21,5,30,0,0
2011-02-21 06:00:00,2011,2,21,6,30,0,0
2011-02-21 07:00:00,2011,2,21,7,30,1,0
2011-02-21 08:00:00,2011,2,21,8,30,11,0
2011-02-21 09:00:00,2011,2,21,9,30,34,0
2011-02-21 10:00:00,2011,2,21,10,30,32,0
2011-02-21 11:00:00,2011,2,21,11,30,116,0
2011-02-21 12:00:00,2011,2,21,12,30,110,0
2011-02-21 13:00:00,2011,2,21,13,30,67,0
2011-02-21 14:00:00,2011,2,21,14,30,71,0
2011-02-21 15:00:00,2011,2,21,15,30,134,14
2011-02-21 16:00:00,2011,2,21,16,30,82,88
2011-02-21 17:00:00,2011,2,21,17,30,0,0
2011-02-21 18:00:00,2011,2,21,18,30,0,0
2011-02-21 19:00:00,2011,2,21,19,30,0,0
2011-02-21 20:00:00,2011,2,21,20,30,0,0
2011-02-21 21:00:00,2011,2,21,21,30,0,0
2011-02-21 22:00:00,2011,2,21,22,30,0,0
2011-02-21 23:00:00,2011,2,21,23,30,0,0
2011-02-22 00:00:00,2011,2,22,0,30,0,0
2011-02-22 01:00:00,2011,2,22,1,30,0,0
2011-02-22 02:00:00,2011,2,22,2,30,0,0
2011-02-22 03:00:00,2011,2,22,3,30,0,0
2011-02-22 04:00:00,2011,2,22,4,30,0,0
2011-02-22 05:00:00,2011,2,22,5,30,0,0
2011-02-22 06:00:00,2011,2,22,6,30,0,0
2011-02-22 07:00:00,2011,2,22,7,30,23,267
2011-02-22 08:00:00,2011,2,22,8,30,61,627
2011-02-22 09:00:00,2011,2,22,9,30,79,788
2011-02-22 10:00:00,2011,2,22,10,30,90,866
2011-02-22 11:00:00,2011,2,22,11,30,96,903
2011-02-22 12:00:00,2011,2,22,12,30,98,912
2011-02-22 13:00:00,2011,2,22,13,30,95,898
2011-02-22 14:00:00,2011,2,22,14,30,205,80
2011-02-22 15:00:00,2011,2,22,15,30,109,0
2011-02-22 16:00:00,2011,2,22,16,30,42,0
2011-02-22 17:00:00,2011,2,22,17,30,0,0
2011-02-22 18:00:00,2011,2,22,18,30,0,0
2011-02-22 19:00:00,2011,2,22,19,30,0,0
2011-02-22 20:00:00,2011,2,22,20,30,0,0
2011-02-22 21:00:00,2011,2,22,21,30,0,0
2011-02-22 22:00:00,2011,2,22,22,30,0,0
2011-02-22 23:00:00,2011,2,22,23,30,0,0
2011-02-23 00:00:00,2011,2,23,0,30,0,0
2011-02-23 01:00:00,2011,2,23,1,30,0,0
2011-02-23 02:00:00,2011,2,23,2,30,0,0
2011-02-23 03:00:00,2011,2,23,3,30,0,0
2011-02-23 04:00:00,2011,2,23,4,30,0,0
2011-02-23 05:00:00,2011,2,23,5,30,0,0
2011-02-23 06:00:00,2011,2,23,6,30,0,0
2011-02-23 07:00:00,2011,2,23,7,30,12,0
2011-02-23 08:00:00,2011,2,23,8,30,80,3
2011-02-23 09:00:00,2011,2,23,9,30,79,773
2011-02-23 10:00:00,2011,2,23,10,30,90,850
2011-02-23 11:00:00,2011,2,23,11,30,241,57
2011-02-23 12:00:00,2011,2,23,12,30,267,109
2011-02-23 13:00:00,2011,2,23,13,30,248,242
2011-02-23 14:00:00,2011,2,23,14,30,192,35
2011-02-23 15:00:00,2011,2,23,15,30,26,0
2011-02-23 16:00:00,2011,2,23,16,30,54,632
2011-02-23 17:00:00,2011,2,23,17,30,0,0
2011-02-23 18:00:00,2011,2,23,18,30,0,0
2011-02-23 19:00:00,2011,2,23,19,30,0,0
2011-02-23 20:00:00,2011,2,23,20,30,0,0
2011-02-23 21:00:00,2011,2,23,21,30,0,0
2011-02-23 22:00:00,2011,2,23,22,30,0,0
2011-02-23 23:00:00,2011,2,23,23,30,0,0
2011-02-24 00:00:00,2011,2,24,0,30,0,0
2011-02-24 01:00:00,2011,2,24,1,30,0,0
2011-02-24 02:00:00,2011,2,24,2,30,0,0
2011-02-24 03:00:00,2011,2,24,3,30,0,0
2011-02-24 04:00:00,2011,2,24,4,30,0,0
2011-02-24 05:00:00,2011,2,24,5,30,0,0
2011-02-24 06:00:00,2011,2,24,6,30,0,0
2011-02-24 07:00:00,2011,2,24,7,30,13,0
2011-02-24 08:00:00,2011,2,24,8,30,59,0
2011-02-24 09:00:00,2011,2,24,9,30,127,1
2011-02-24 10:00:00,2011,2,24,10,30,199,33
2011-02-24 11:00:00,2011,2,24,11,30,97,909
2011-02-24 12:00:00,2011,2,24,12,30,99,919
2011-02-24 13:00:00,2011,2,24,13,30,256,168
2011-02-24 14:00:00,2011,2,24,14,30,210,81
2011-02-24 15:00:00,2011,2,24,15,30,154,81
2011-02-24 16:00:00,2011,2,24,16,30,87,57
2011-02-24 17:00:00,2011,2,24,17,30,0,0
2011-02-24 18:00:00,2011,2,24,18,30,0,0
2011-02-24 19:00:00,2011,2,24,19,30,0,0
2011-02-24 20:00:00,2011,2,24,20,30,0,0
2011-02-24 21:00:00,2011,2,24,21,30,0,0
2011-02-24 22:00:00,2011,2,24,22,30,0,0
2011-02-24 23:00:00,2011,2,24,23,30,0,0
2011-02-25 00:00:00,2011,2,25,0,30,0,0
2011-02-25 01:00:00,2011,2,25,1,30,0,0
2011-02-25 02:00:00,2011,2,25,2,30,0,0
2011-02-25 03:00:00,2011,2,25,3,30,0,0
2011-02-25 04:00:00,2011,2,25,4,30,0,0
2011-02-25 05:00:00,2011,2,25,5,30,0,0
2011-02-25 06:00:00,2011,2,25,6,30,0,0
2011-02-25 07:00:00,2011,2,25,7,30,27,328
2011-02-25 08:00:00,2011,2,25,8,30,65,662
2011-02-25 09:00:00,2011,2,25,9,30,82,816
2011-02-25 10:00:00,2011,2,25,10,30,93,892
2011-02-25 11:00:00,2011,2,25,11,30,99,928
2011-02-25 12:00:00,2011,2,25,12,30,100,938
2011-02-25 13:00:00,2011,2,25,13,30,98,925
2011-02-25 14:00:00,2011,2,25,14,30,212,77
2011-02-25 15:00:00,2011,2,25,15,30,125,423
2011-02-25 16:00:00,2011,2,25,16,30,68,409
2011-02-25 17:00:00,2011,2,25,17,30,0,0
2011-02-25 18:00:00,2011,2,25,18,30,0,0
2011-02-25 19:00:00,2011,2,25,19,30,0,0
2011-02-25 20:00:00,2011,2,25,20,30,0,0
2011-02-25 21:00:00,2011,2,25,21,30,0,0
2011-02-25 22:00:00,2011,2,25,22,30,0,0
2011-02-25 23:00:00,2011,2,25,23,30,0,0
2011-02-26 00:00:00,2011,2,26,0,30,0,0
2011-02-26 01:00:00,2011,2,26,1,30,0,0
2011-02-26 02:00:00,2011,2,26,2,30,0,0
2011-02-26 03:00:00,2011,2,26,3,30,0,0
2011-02-26 04:00:00,2011,2,26,4,30,0,0
2011-02-26 05:00:00,2011,2,26,5,30,0,0
2011-02-26 06:00:00,2011,2,26,6,30,0,0
2011-02-26 07:00:00,2011,2,26,7,30,6,0
2011-02-26 08:00:00,2011,2,26,8,30,63,0
2011-02-26 09:00:00,2011,2,26,9,30,128,0
2011-02-26 10:00:00,2011,2,26,10,30,75,0
2011-02-26 11:00:00,2011,2,26,11,30,136,0
2011-02-26 12:00:00,2011,2,26,12,30,130,0
2011-02-26 13:00:00,2011,2,26,13,30,120,0
2011-02-26 14:00:00,2011,2,26,14,30,207,51
2011-02-26 15:00:00,2011,2,26,15,30,68,0
2011-02-26 16:00:00,2011,2,26,16,30,58,680
2011-02-26 17:00:00,2011,2,26,17,30,37,514
2011-02-26 18:00:00,2011,2,26,18,30,0,0
2011-02-26 19:00:00,2011,2,26,19,30,0,0
2011-02-26 20:00:00,2011,2,26,20,30,0,0
2011-02-26 21:00:00,2011,2,26,21,30,0,0
2011-02-26 22:00:00,2011,2,26,22,30,0,0
2011-02-26 23:00:00,2011,2,26,23,30,0,0
2011-02-27 00:00:00,2011,2,27,0,30,0,0
2011-02-27 01:00:00,2011,2,27,1,30,0,0
2011-02-27 02:00:00,2011,2,27,2,30,0,0
2011-02-27 03:00:00,2011,2,27,3,30,0,0
2011-02-27 04:00:00,2011,2,27,4,30,0,0
2011-02-27 05:00:00,2011,2,27,5,30,0,0
2011-02-27 06:00:00,2011,2,27,6,30,0,0
2011-02-27 07:00:00,2011,2,27,7,30,36,274
2011-02-27 08:00:00,2011,2,27,8,30,35,0
2011-02-27 09:00:00,2011,2,27,9,30,65,0
2011-02-27 10:00:00,2011,2,27,10,30,166,5
2011-02-27 11:00:00,2011,2,27,11,30,126,0
2011-02-27 12:00:00,2011,2,27,12,30,163,0
2011-02-27 13:00:00,2011,2,27,13,30,89,0
2011-02-27 14:00:00,2011,2,27,14,30,134,0
2011-02-27 15:00:00,2011,2,27,15,30,151,30
2011-02-27 16:00:00,2011,2,27,16,30,91,28
2011-02-27 17:00:00,2011,2,27,17,30,40,359
2011-02-27 18:00:00,2011,2,27,18,30,0,0
2011-02-27 19:00:00,2011,2,27,19,30,0,0
2011-02-27 20:00:00,2011,2,27,20,30,0,0
2011-02-27 21:00:00,2011,2,27,21,30,0,0
2011-02-27 22:00:00,2011,2,27,22,30,0,0
2011-02-27 23:00:00,2011,2,27,23,30,0,0
2011-02-28 00:00:00,2011,2,28,0,30,0,0
2011-02-28 01:00:00,2011,2,28,1,30,0,0
2011-02-28 02:00:00,2011,2,28,2,30,0,0
2011-02-28 03:00:00,2011,2,28,3,30,0,0
2011-02-28 04:00:00,2011,2,28,4,30,0,0
2011-02-28 05:00:00,2011,2,28,5,30,0,0
2011-02-28 06:00:00,2011,2,28,6,30,0,0
2011-02-28 07:00:00,2011,2,28,7,30,39,306
2011-02-28 08:00:00,2011,2,28,8,30,71,670
2011-02-28 09:00:00,2011,2,28,9,30,90,815
2011-02-28 10:00:00,2011,2,28,10,30,101,886
2011-02-28 11:00:00,2011,2,28,11,30,108,920
2011-02-28 12:00:00,2011,2,28,12,30,109,927
2011-02-28 13:00:00,2011,2,28,13,30,107,913
2011-02-28 14:00:00,2011,2,28,14,30,100,873
2011-02-28 15:00:00,2011,2,28,15,30,87,796
2011-02-28 16:00:00,2011,2,28,16,30,65,657
2011-02-28 17:00:00,2011,2,28,17,30,40,356
2011-02-28 18:00:00,2011,2,28,18,30,0,0
2011-02-28 19:00:00,2011,2,28,19,30,0,0
2011-02-28 20:00:00,2011,2,28,20,30,0,0
2011-02-28 21:00:00,2011,2,28,21,30,0,0
2011-02-28 22:00:00,2011,2,28,22,30,0,0
2011-02-28 23:00:00,2011,2,28,23,30,0,0
2011-03-01 00:00:00,2011,3,1,0,30,0,0
2011-03-01 01:00:00,2011,3,1,1,30,0,0
2011-03-01 02:00:00,2011,3,1,2,30,0,0
2011-03-01 03:00:00,2011,3,1,3,30,0,0
2011-03-01 04:00:00,2011,3,1,4,30,0,0
2011-03-01 05:00:00,2011,3,1,5,30,0,0
2011-03-01 06:00:00,2011,3,1,6,30,0,0
2011-03-01 07:00:00,2011,3,1,7,30,32,18
2011-03-01 08:00:00,2011,3,1,8,30,71,649
2011-03-01 09:00:00,2011,3,1,9,30,149,15
2011-03-01 10:00:00,2011,3,1,10,30,100,857
2011-03-01 11:00:00,2011,3,1,11,30,196,9
2011-03-01 12:00:00,2011,3,1,12,30,283,231
2011-03-01 13:00:00,2011,3,1,13,30,250,325
2011-03-01 14:00:00,2011,3,1,14,30,99,840
2011-03-01 15:00:00,2011,3,1,15,30,86,767
2011-03-01 16:00:00,2011,3,1,16,30,65,634
2011-03-01 17:00:00,2011,3,1,17,30,40,328
2011-03-01 18:00:00,2011,3,1,18,30,0,0
2011-03-01 19:00:00,2011,3,1,19,30,0,0
2011-03-01 20:00:00,2011,3,1,20,30,0,0
2011-03-01 21:00:00,2011,3,1,21,30,0,0
2011-03-01 22:00:00,2011,3,1,22,30,0,0
2011-03-01 23:00:00,2011,3,1,23,30,0,0
2011-03-02 00:00:00,2011,3,2,0,30,0,0
2011-03-02 01:00:00,2011,3,2,1,30,0,0
2011-03-02 02:00:00,2011,3,2,2,30,0,0
2011-03-02 03:00:00,2011,3,2,3,30,0,0
2011-03-02 04:00:00,2011,3,2,4,30,0,0
2011-03-02 05:00:00,2011,3,2,5,30,0,0
2011-03-02 06:00:00,2011,3,2,6,30,0,0
2011-03-02 07:00:00,2011,3,2,7,30,16,0
2011-03-02 08:00:00,2011,3,2,8,30,54,0
2011-03-02 09:00:00,2011,3,2,9,30,90,791
2011-03-02 10:00:00,2011,3,2,10,30,102,858
2011-03-02 11:00:00,2011,3,2,11,30,108,890
2011-03-02 12:00:00,2011,3,2,12,30,275,70
2011-03-02 13:00:00,2011,3,2,13,30,267,95
2011-03-02 14:00:00,2011,3,2,14,30,100,845
2011-03-02 15:00:00,2011,3,2,15,30,87,770
2011-03-02 16:00:00,2011,3,2,16,30,88,295
2011-03-02 17:00:00,2011,3,2,17,30,47,0
2011-03-02 18:00:00,2011,3,2,18,30,0,0
2011-03-02 19:00:00,2011,3,2,19,30,0,0
2011-03-02 20:00:00,2011,3,2,20,30,0,0
2011-03-02 21:00:00,2011,3,2,21,30,0,0
2011-03-02 22:00:00,2011,3,2,22,30,0,0
2011-03-02 23:00:00,2011,3,2,23,30,0,0
2011-03-03 00:00:00,2011,3,3,0,30,0,0
2011-03-03 01:00:00,2011,3,3,1,30,0,0
2011-03-03 02:00:00,2011,3,3,2,30,0,0
2011-03-03 03:00:00,2011,3,3,3,30,0,0
2011-03-03 04:00:00,2011,3,3,4,30,0,0
2011-03-03 05:00:00,2011,3,3,5,30,0,0
2011-03-03 06:00:00,2011,3,3,6,30,0,0
2011-03-03 07:00:00,2011,3,3,7,30,19,0
2011-03-03 08:00:00,2011,3,3,8,30,44,0
2011-03-03 09:00:00,2011,3,3,9,30,142,5
2011-03-03 10:00:00,2011,3,3,10,30,77,0
2011-03-03 11:00:00,2011,3,3,11,30,202,10
2011-03-03 12:00:00,2011,3,3,12,30,189,5
2011-03-03 13:00:00,2011,3,3,13,30,116,0
2011-03-03 14:00:00,2011,3,3,14,30,99,0
2011-03-03 15:00:00,2011,3,3,15,30,36,0
2011-03-03 16:00:00,2011,3,3,16,30,66,615
2011-03-03 17:00:00,2011,3,3,17,30,65,0
2011-03-03 18:00:00,2011,3,3,18,30,0,0
2011-03-03 19:00:00,2011,3,3,19,30,0,0
2011-03-03 20:00:00,2011,3,3,20,30,0,0
2011-03-03 21:00:00,2011,3,3,21,30,0,0
2011-03-03 22:00:00,2011,3,3,22,30,0,0
2011-03-03 23:00:00,2011,3,3,23,30,0,0
2011-03-04 00:00:00,2011,3,4,0,30,0,0
2011-03-04 01:00:00,2011,3,4,1,30,0,0
2011-03-04 02:00:00,2011,3,4,2,30,0,0
2011-03-04 03:00:00,2011,3,4,3,30,0,0
2011-03-04 04:00:00,2011,3,4,4,30,0,0
2011-03-04 05:00:00,2011,3,4,5,30,0,0
2011-03-04 06:00:00,2011,3,4,6,30,0,0
2011-03-04 07:00:00,2011,3,4,7,30,42,343
2011-03-04 08:00:00,2011,3,4,8,30,71,0
2011-03-04 09:00:00,2011,3,4,9,30,72,0
2011-03-04 10:00:00,2011,3,4,10,30,114,0
2011-03-04 11:00:00,2011,3,4,11,30,107,0
2011-03-04 12:00:00,2011,3,4,12,30,240,23
2011-03-04 13:00:00,2011,3,4,13,30,163,0
2011-03-04 14:00:00,2011,3,4,14,30,153,0
2011-03-04 15:00:00,2011,3,4,15,30,173,105
2011-03-04 16:00:00,2011,3,4,16,30,43,0
2011-03-04 17:00:00,2011,3,4,17,30,69,0
2011-03-04 18:00:00,2011,3,4,18,30,0,0
2011-03-04 19:00:00,2011,3,4,19,30,0,0
2011-03-04 20:00:00,2011,3,4,20,30,0,0
2011-03-04 21:00:00,2011,3,4,21,30,0,0
2011-03-04 22:00:00,2011,3,4,22,30,0,0
2011-03-04 23:00:00,2011,3,4,23,30,0,0
2011-03-05 00:00:00,2011,3,5,0,30,0,0
2011-03-05 01:00:00,2011,3,5,1,30,0,0
2011-03-05 02:00:00,2011,3,5,2,30,0,0
2011-03-05 03:00:00,2011,3,5,3,30,0,0
2011-03-05 04:00:00,2011,3,5,4,30,0,0
2011-03-05 05:00:00,2011,3,5,5,30,0,0
2011-03-05 06:00:00,2011,3,5,6,30,0,0
2011-03-05 07:00:00,2011,3,5,7,30,38,4
2011-03-05 08:00:00,2011,3,5,8,30,117,124
2011-03-05 09:00:00,2011,3,5,9,30,189,115
2011-03-05 10:00:00,2011,3,5,10,30,105,885
2011-03-05 11:00:00,2011,3,5,11,30,111,916
2011-03-05 12:00:00,2011,3,5,12,30,112,923
2011-03-05 13:00:00,2011,3,5,13,30,110,908
2011-03-05 14:00:00,2011,3,5,14,30,103,869
2011-03-05 15:00:00,2011,3,5,15,30,90,797
2011-03-05 16:00:00,2011,3,5,16,30,69,666
2011-03-05 17:00:00,2011,3,5,17,30,42,354
2011-03-05 18:00:00,2011,3,5,18,30,0,0
2011-03-05 19:00:00,2011,3,5,19,30,0,0
2011-03-05 20:00:00,2011,3,5,20,30,0,0
2011-03-05 21:00:00,2011,3,5,21,30,0,0
2011-03-05 22:00:00,2011,3,5,22,30,0,0
2011-03-05 23:00:00,2011,3,5,23,30,0,0
2011-03-06 00:00:00,2011,3,6,0,30,0,0
2011-03-06 01:00:00,2011,3,6,1,30,0,0
2011-03-06 02:00:00,2011,3,6,2,30,0,0
2011-03-06 03:00:00,2011,3,6,3,30,0,0
2011-03-06 04:00:00,2011,3,6,4,30,0,0
2011-03-06 05:00:00,2011,3,6,5,30,0,0
2011-03-06 06:00:00,2011,3,6,6,30,0,0
2011-03-06 07:00:00,2011,3,6,7,30,36,0
2011-03-06 08:00:00,2011,3,6,8,30,103,341
2011-03-06 09:00:00,2011,3,6,9,30,93,799
2011-03-06 10:00:00,2011,3,6,10,30,104,864
2011-03-06 11:00:00,2011,3,6,11,30,267,54
2011-03-06 12:00:00,2011,3,6,12,30,265,39
2011-03-06 13:00:00,2011,3,6,13,30,234,24
2011-03-06 14:00:00,2011,3,6,14,30,197,17
2011-03-06 15:00:00,2011,3,6,15,30,119,0
2011-03-06 16:00:00,2011,3,6,16,30,106,52
2011-03-06 17:00:00,2011,3,6,17,30,74,0
2011-03-06 18:00:00,2011,3,6,18,30,0,0
2011-03-06 19:00:00,2011,3,6,19,30,0,0
2011-03-06 20:00:00,2011,3,6,20,30,0,0
2011-03-06 21:00:00,2011,3,6,21,30,0,0
2011-03-06 22:00:00,2011,3,6,22,30,0,0
2011-03-06 23:00:00,2011,3,6,23,30,0,0
2011-03-07 00:00:00,2011,3,7,0,30,0,0
2011-03-07 01:00:00,2011,3,7,1,30,0,0
2011-03-07 02:00:00,2011,3,7,2,30,0,0
2011-03-07 03:00:00,2011,3,7,3,30,0,0
2011-03-07 04:00:00,2011,3,7,4,30,0,0
2011-03-07 05:00:00,2011,3,7,5,30,0,0
2011-03-07 06:00:00,2011,3,7,6,30,0,0
2011-03-07 07:00:00,2011,3,7,7,30,6,0
2011-03-07 08:00:00,2011,3,7,8,30,70,0
2011-03-07 09:00:00,2011,3,7,9,30,68,0
2011-03-07 10:00:00,2011,3,7,10,30,204,18
2011-03-07 11:00:00,2011,3,7,11,30,203,9
2011-03-07 12:00:00,2011,3,7,12,30,216,11
2011-03-07 13:00:00,2011,3,7,13,30,213,12
2011-03-07 14:00:00,2011,3,7,14,30,197,16
2011-03-07 15:00:00,2011,3,7,15,30,88,0
2011-03-07 16:00:00,2011,3,7,16,30,48,0
2011-03-07 17:00:00,2011,3,7,17,30,43,351
2011-03-07 18:00:00,2011,3,7,18,30,0,0
2011-03-07 19:00:00,2011,3,7,19,30,0,0
2011-03-07 20:00:00,2011,3,7,20,30,0,0
2011-03-07 21:00:00,2011,3,7,21,30,0,0
2011-03-07 22:00:00,2011,3,7,22,30,0,0
2011-03-07 23:00:00,2011,3,7,23,30,0,0
2011-03-08 00:00:00,2011,3,8,0,30,0,0
2011-03-08 01:00:00,2011,3,8,1,30,0,0
2011-03-08 02:00:00,2011,3,8,2,30,0,0
2011-03-08 03:00:00,2011,3,8,3,30,0,0
2011-03-08 04:00:00,2011,3,8,4,30,0,0
2011-03-08 05:00:00,2011,3,8,5,30,0,0
2011-03-08 06:00:00,2011,3,8,6,30,0,0
2011-03-08 07:00:00,2011,3,8,7,30,12,0
2011-03-08 08:00:00,2011,3,8,8,30,34,0
2011-03-08 09:00:00,2011,3,8,9,30,125,0
2011-03-08 10:00:00,2011,3,8,10,30,76,0
2011-03-08 11:00:00,2011,3,8,11,30,275,58
2011-03-08 12:00:00,2011,3,8,12,30,308,160
2011-03-08 13:00:00,2011,3,8,13,30,286,105
2011-03-08 14:00:00,2011,3,8,14,30,235,272
2011-03-08 15:00:00,2011,3,8,15,30,183,146
2011-03-08 16:00:00,2011,3,8,16,30,103,247
2011-03-08 17:00:00,2011,3,8,17,30,41,0
2011-03-08 18:00:00,2011,3,8,18,30,0,0
2011-03-08 19:00:00,2011,3,8,19,30,0,0
2011-03-08 20:00:00,2011,3,8,20,30,0,0
2011-03-08 21:00:00,2011,3,8,21,30,0,0
2011-03-08 22:00:00,2011,3,8,22,30,0,0
2011-03-08 23:00:00,2011,3,8,23,30,0,0
2011-03-09 00:00:00,2011,3,9,0,30,0,0
2011-03-09 01:00:00,2011,3,9,1,30,0,0
2011-03-09 02:00:00,2011,3,9,2,30,0,0
2011-03-09 03:00:00,2011,3,9,3,30,0,0
2011-03-09 04:00:00,2011,3,9,4,30,0,0
2011-03-09 05:00:00,2011,3,9,5,30,0,0
2011-03-09 06:00:00,2011,3,9,6,30,0,0
2011-03-09 07:00:00,2011,3,9,7,30,2,0
2011-03-09 08:00:00,2011,3,9,8,30,74,0
2011-03-09 09:00:00,2011,3,9,9,30,115,0
2011-03-09 10:00:00,2011,3,9,10,30,150,0
2011-03-09 11:00:00,2011,3,9,11,30,218,13
2011-03-09 12:00:00,2011,3,9,12,30,230,15
2011-03-09 13:00:00,2011,3,9,13,30,262,43
2011-03-09 14:00:00,2011,3,9,14,30,87,0
2011-03-09 15:00:00,2011,3,9,15,30,47,0
2011-03-09 16:00:00,2011,3,9,16,30,9,0
2011-03-09 17:00:00,2011,3,9,17,30,17,0
2011-03-09 18:00:00,2011,3,9,18,30,0,0
2011-03-09 19:00:00,2011,3,9,19,30,0,0
2011-03-09 20:00:00,2011,3,9,20,30,0,0
2011-03-09 21:00:00,2011,3,9,21,30,0,0
